FID,gid,UF,nome,Censo,Populacao_Masculina,Populacao_Feminina
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6988,2184,PARAÍBA,Maturéia,2010,2900,3039
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6989,708,ALAGOAS,Passo de Camaragibe,2010,7512,7251
vw_razao_de_sexo.fid--33501df1_157d3a092ec_698d,4843,SÃO PAULO,São João das Duas Pontes,2010,1290,1276
vw_razao_de_sexo.fid--33501df1_157d3a092ec_698e,4798,SÃO PAULO,Promissão,2010,17756,17918
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6993,3550,PERNAMBUCO,Santa Cruz,2010,6810,6784
vw_razao_de_sexo.fid--33501df1_157d3a092ec_699d,1288,SERGIPE,Pacatuba,2010,6687,6450
vw_razao_de_sexo.fid--33501df1_157d3a092ec_699e,4394,BAHIA,Coribe,2010,7199,7108
vw_razao_de_sexo.fid--33501df1_157d3a092ec_69ab,1676,RIO GRANDE DO NORTE,Messias Targino,2010,2119,2069
vw_razao_de_sexo.fid--33501df1_157d3a092ec_69ad,1169,ESPIRITO SANTO,Alto Rio Novo,2010,3674,3643
vw_razao_de_sexo.fid--33501df1_157d3a092ec_69ae,4689,SÃO PAULO,Novais,2010,2479,2113
vw_razao_de_sexo.fid--33501df1_157d3a092ec_69b0,1270,PIAUÍ,Campo Grande do Piauí,2010,2839,2753
vw_razao_de_sexo.fid--33501df1_157d3a092ec_69b1,3555,MINAS GERAIS,Inhapim,2010,12129,12165
vw_razao_de_sexo.fid--33501df1_157d3a092ec_69ba,5283,SANTA CATARINA,Ermo,2010,1066,984
vw_razao_de_sexo.fid--33501df1_157d3a092ec_69bb,4412,BAHIA,Araças,2010,5828,5733
vw_razao_de_sexo.fid--33501df1_157d3a092ec_69bf,4386,BAHIA,Conceição do Almeida,2010,8704,9185
vw_razao_de_sexo.fid--33501df1_157d3a092ec_69c0,861,GOIÁS,Orizona,2010,7389,6911
vw_razao_de_sexo.fid--33501df1_157d3a092ec_69c9,1400,CEARÁ,Acarape,2010,7571,7767
vw_razao_de_sexo.fid--33501df1_157d3a092ec_69ce,2422,PARAÍBA,Pilõezinhos,2010,2543,2612
vw_razao_de_sexo.fid--33501df1_157d3a092ec_69cf,3245,MINAS GERAIS,Serra Azul de Minas,2010,2121,2099
vw_razao_de_sexo.fid--33501df1_157d3a092ec_69d0,2619,MINAS GERAIS,Passa-Vinte,2010,1089,990
vw_razao_de_sexo.fid--33501df1_157d3a092ec_69d1,3477,PERNAMBUCO,Petrolina,2010,143252,150710
vw_razao_de_sexo.fid--33501df1_157d3a092ec_69d7,3640,MINAS GERAIS,Juruaia,2010,4703,4535
vw_razao_de_sexo.fid--33501df1_157d3a092ec_69d8,4418,BAHIA,Baianópolis,2010,7162,6688
vw_razao_de_sexo.fid--33501df1_157d3a092ec_69dc,4088,MATO GROSSO,Gaúcha do Norte,2010,3443,2850
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6a01,2796,MINAS GERAIS,Araújos,2010,4010,3873
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6a17,4823,SÃO PAULO,Santo Anastácio,2010,9982,10493
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6a19,2111,RIO GRANDE DO NORTE,Riacho da Cruz,2010,1617,1548
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6a1b,3074,PARANÁ,Peabiru,2010,6731,6893
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6a26,3782,SÃO PAULO,Guzolândia,2010,2436,2318
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6a27,5236,PIAUÍ,Regeneração,2010,8590,8966
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6a28,2452,MARANHÃO,São José dos Basílios,2010,3757,3739
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6a35,1794,RIO DE JANEIRO,Queimados,2010,66585,71377
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6a38,5402,TOCANTINS,Sucupira,2010,894,848
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6a4a,4401,BAHIA,Cruz das Almas,2010,27682,30924
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6a5c,3166,MINAS GERAIS,São Sebastião do Oeste,2010,3030,2775
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6a5d,871,TOCANTINS,Novo Jardim,2010,1277,1180
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6a5f,2466,PARAÍBA,Alhandra,2010,8864,9143
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6a61,669,RIO GRANDE DO SUL,Alecrim,2010,3512,3533
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6a72,5194,PIAUÍ,Riacho Frio,2010,2220,2021
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6a77,2286,PARÁ,Marabá,2010,118196,115473
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6aa6,5143,TOCANTINS,Angico,2010,1673,1502
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6aa8,952,TOCANTINS,Palmeirópolis,2010,3704,3635
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ab1,3037,MINAS GERAIS,Santos Dumont,2010,22496,23788
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6aba,4449,BAHIA,Feira de Santana,2010,263999,292643
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ac0,4731,SÃO PAULO,Pereiras,2010,3786,3668
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ac4,5511,SANTA CATARINA,Rio do Sul,2010,29978,31220
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ac5,326,RIO GRANDE DO SUL,Anta Gorda,2010,3025,3048
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6aca,586,TOCANTINS,Santa Fé do Araguaia,2010,3417,3182
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ad3,4595,BAHIA,Jaborandi,2010,4660,4313
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6aef,3228,MINAS GERAIS,Congonhal,2010,5405,5063
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6af0,2314,PARÁ,Portel,2010,26818,25354
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6b0b,3254,MINAS GERAIS,Silveirânia,2010,1148,1044
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6b1d,1434,RIO GRANDE DO SUL,Campo Bom,2010,29471,30603
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6b1f,3160,MINAS GERAIS,São Romão,2010,5239,5037
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6b20,3140,MINAS GERAIS,São João das Missões,2010,6048,5667
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6b26,2222,PARÁ,Breves,2010,47788,45072
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6b4b,3801,PARANÁ,Cerro Azul,2010,8718,8220
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6b54,1189,GOIÁS,Petrolina de Goiás,2010,5368,4915
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6b5a,457,RIO GRANDE DO SUL,Coronel Bicaco,2010,3802,3946
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6b64,3908,PARANÁ,Pinhão,2010,15181,15027
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6b74,3650,PERNAMBUCO,Bezerros,2010,28050,30618
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6b76,1106,TOCANTINS,Formoso do Araguaia,2010,9607,8820
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6b95,4740,SÃO PAULO,Piraju,2010,13826,14649
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6b9a,1275,GOIÁS,Santo Antônio da Barra,2010,2346,2077
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ba3,4979,SANTA CATARINA,Três Barras,2010,9057,9072
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ba7,479,RIO GRANDE DO SUL,São Francisco de Assis,2010,9493,9761
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6bc4,126,RORAIMA,Mucajaí,2010,7865,6927
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6bdd,1054,SERGIPE,Maruim,2010,8011,8332
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6bde,3679,MINAS GERAIS,Lima Duarte,2010,8141,8008
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6bed,3217,MINAS GERAIS,Comercinho,2010,4224,4074
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6bf2,5275,SANTA CATARINA,Cunha Porã,2010,5258,5355
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6bf4,5075,PIAUÍ,Paquetá,2010,2143,2004
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6bf5,4951,AMAZONAS,Nova Olinda do Norte,2010,15748,14948
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6c0b,5363,SANTA CATARINA,Itapoá,2010,7447,7316
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6c18,1926,RIO DE JANEIRO,São Sebastião do Alto,2010,4467,4428
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6c23,269,BAHIA,Santaluz,2010,16620,17218
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6c30,1354,ESPIRITO SANTO,Vargem Alta,2010,9827,9303
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6c32,3281,MINAS GERAIS,Cordislândia,2010,1767,1668
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6c3e,2942,MINAS GERAIS,Santa Helena de Minas,2010,3056,2999
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6c3f,3677,MINAS GERAIS,Leopoldina,2010,24546,26584
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6c4c,3686,MINAS GERAIS,Machado,2010,19342,19346
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6c53,1027,PIAUÍ,Lagoinha do Piauí,2010,1339,1317
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6c54,2132,RIO GRANDE DO NORTE,Tenente Laurentino Cruz,2010,2746,2660
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6c5f,3968,MATO GROSSO,São Pedro da Cipa,2010,2149,2009
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6c61,4222,BAHIA,Alagoinhas,2010,67212,74737
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6c68,5439,SANTA CATARINA,Ouro Verde,2010,1150,1121
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6c6a,953,TOCANTINS,Paranã,2010,5444,4894
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6c8e,1566,RIO GRANDE DO NORTE,São José de Mipibu,2010,19844,19932
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6c91,4280,SÃO PAULO,Cunha,2010,11164,10702
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ca4,3283,MINAS GERAIS,Coroaci,2010,5225,5045
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6cb1,2927,MINAS GERAIS,Rubim,2010,5062,4857
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6cbb,2624,MINAS GERAIS,Patrocínio do Muriaé,2010,2650,2637
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6cbd,3223,MINAS GERAIS,Conceição do Pará,2010,2655,2503
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ce2,2333,PARAÍBA,Santo André,2010,1337,1301
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ce3,3112,MINAS GERAIS,Capitão Enéas,2010,7203,7003
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ceb,1918,SÃO PAULO,Valinhos,2010,52676,54117
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6cec,2600,MINAS GERAIS,Nova Serrana,2010,38067,35632
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6d03,4308,SÃO PAULO,Florínia,2010,1383,1446
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6d09,2455,MINAS GERAIS,Pedro Leopoldo,2010,28746,29994
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6d1e,4520,BAHIA,Itiruçu,2010,6241,6452
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6d20,3792,PARANÁ,Novo Itacolomi,2010,1485,1342
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6d26,1572,AMAZONAS,Manaus,2010,879742,922272
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6d37,2552,PARAÍBA,Tenório,2010,1466,1347
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6d38,2831,MINAS GERAIS,Rio Espera,2010,3069,3001
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6d3a,1299,ACRE,Senador Guiomard,2010,10328,9851
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6d5b,977,GOIÁS,Jussara,2010,9587,9566
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6d75,3502,MINAS GERAIS,Guarani,2010,4423,4255
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6d77,4302,SÃO PAULO,Fernandópolis,2010,31518,33178
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6d79,4790,SÃO PAULO,Riolândia,2010,6022,4553
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6d7b,5190,PIAUÍ,São Gonçalo do Gurguéia,2010,1464,1361
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6d7c,5407,TOCANTINS,Crixás do Tocantins,2010,821,743
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6d87,949,PIAUÍ,Jardim do Mulato,2010,2182,2127
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6d8f,2029,MARANHÃO,Godofredo Viana,2010,5566,5069
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6d9a,2694,MINAS GERAIS,Aguanil,2010,2061,1993
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6d9c,2825,MINAS GERAIS,Ribeirão das Neves,2010,146982,149335
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6da5,2133,RIO GRANDE DO NORTE,Ruy Barbosa,2010,1835,1760
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6da6,61,BAHIA,Mulungu do Morro,2010,6175,6074
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6da8,372,RIO GRANDE DO SUL,Ajuricaba,2010,3585,3670
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6db1,788,ALAGOAS,Marechal Deodoro,2010,22709,23268
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6db3,1204,PIAUÍ,Acauã,2010,3459,3290
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6db6,3609,MINAS GERAIS,Itutinga,2010,1995,1918
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6db8,3347,PERNAMBUCO,Limoeiro,2010,26826,28613
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6dba,1414,CEARÁ,Aratuba,2010,5823,5706
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6dbc,543,RIO GRANDE DO SUL,Boa Vista das Missões,2010,1056,1058
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6dc2,1886,CEARÁ,Pindoretama,2010,9340,9343
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6dc3,2928,MINAS GERAIS,Sabará,2010,60828,65441
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6dd2,3799,PARANÁ,Rio Branco do Sul,2010,15546,15104
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6dd9,4313,BAHIA,Cabaceiras do Paraguaçu,2010,8549,8778
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6dda,3049,MINAS GERAIS,São Geraldo do Baixio,2010,1760,1726
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ddb,5369,SANTA CATARINA,Jardinópolis,2010,900,866
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ddf,3668,MINAS GERAIS,Lagoa Santa,2010,25735,26785
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6df5,3240,MINAS GERAIS,Senador Cortes,2010,985,1003
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6df6,2591,MINAS GERAIS,Nepomuceno,2010,12832,12901
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6df9,3991,MATO GROSSO,Cocalinho,2010,2897,2593
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e0d,892,PIAUÍ,Sebastião Barros,2010,1889,1671
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e15,202,BAHIA,Tanque Novo,2010,8126,8002
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e16,2989,MINAS GERAIS,Brás Pires,2010,2322,2315
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e1b,3756,MINAS GERAIS,Monte Azul,2010,10839,11155
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e21,5061,SÃO PAULO,Mauá,2010,204093,212971
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e2a,150,BAHIA,Planaltino,2010,4574,4248
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e2b,3326,MINAS GERAIS,Tupaciguara,2010,12084,12104
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e2f,1373,MATO GROSSO DO SUL,Alcinópolis,2010,2432,2137
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e41,177,BAHIA,Serrinha,2010,37680,39082
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e42,5157,SANTA CATARINA,Abdon Batista,2010,1382,1271
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e45,1588,MARANHÃO,Carutapera,2010,11338,10668
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e51,2005,RIO DE JANEIRO,Cantagalo,2010,9831,9999
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e57,1546,CEARÁ,Boa Viagem,2010,26340,26158
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e5d,2930,MINAS GERAIS,Sacramento,2010,12129,11767
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e67,4487,BAHIA,Ipiaú,2010,21831,22559
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e6d,5215,SANTA CATARINA,Bom Jardim da Serra,2010,2253,2142
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e73,5095,SÃO PAULO,Várzea Paulista,2010,53415,53674
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e74,1232,GOIÁS,Rio Quente,2010,1733,1579
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e75,1134,PIAUÍ,Santana do Piauí,2010,2399,2518
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e7c,640,RIO GRANDE DO SUL,Carlos Gomes,2010,834,773
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e7d,4785,SÃO PAULO,Riversul,2010,3047,3116
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6e81,747,ACRE,Assis Brasil,2010,3091,2981
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ea2,2155,PARAÍBA,Araruna,2010,9324,9555
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ea3,3623,MINAS GERAIS,Jequitaí,2010,4031,3974
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6eab,4388,BAHIA,Conceição do Jacuípe,2010,14559,15564
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ebd,4474,BAHIA,Ibirapitanga,2010,11534,11064
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ec1,1078,GOIÁS,Acreúna,2010,10379,9900
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ed0,760,ALAGOAS,São Miguel dos Milagres,2010,3563,3600
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ed1,1104,MATO GROSSO,Pontes e Lacerda,2010,20922,20486
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ef4,2695,MINAS GERAIS,Águas Formosas,2010,9318,9161
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6ef6,3885,PARANÁ,Imbituva,2010,14390,14065
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6f04,4422,SÃO PAULO,Alto Alegre,2010,2109,1993
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6f11,1462,ESPIRITO SANTO,João Neiva,2010,7811,7998
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6f13,5351,PIAUÍ,Valença do Piauí,2010,9577,10749
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6f1b,2727,MINAS GERAIS,Pompéu,2010,14638,14467
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6f97,749,ACRE,Epitaciolândia,2010,7626,7474
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6fa3,3390,MINAS GERAIS,Veríssimo,2010,1778,1705
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6fb0,5008,PIAUÍ,São João da Serra,2010,3012,3145
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6fbd,1089,PIAUÍ,Coronel José Dias,2010,2378,2163
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6fbe,3000,MINAS GERAIS,Cachoeira da Prata,2010,1718,1936
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6fc8,3051,MINAS GERAIS,São Gonçalo do Pará,2010,5227,5171
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6fe0,5032,SÃO PAULO,Bragança Paulista,2010,72081,74663
vw_razao_de_sexo.fid--33501df1_157d3a092ec_6fe8,4016,MATO GROSSO,General Carneiro,2010,2644,2383
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7002,2495,MARANHÃO,São Roberto,2010,3091,2866
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7011,2296,PARÁ,Nova Esperança do Piriá,2010,10643,9515
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7018,2640,PARANÁ,Pato Branco,2010,34984,37386
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7029,3115,MINAS GERAIS,Caraí,2010,11299,11044
vw_razao_de_sexo.fid--33501df1_157d3a092ec_702b,2106,RIO GRANDE DO NORTE,Senador Georgino Avelino,2010,1944,1980
vw_razao_de_sexo.fid--33501df1_157d3a092ec_702c,2821,MINAS GERAIS,Resplendor,2010,8369,8720
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7031,5532,TOCANTINS,Pedro Afonso,2010,5969,5570
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7043,4977,SANTA CATARINA,Timbó,2010,18244,18530
vw_razao_de_sexo.fid--33501df1_157d3a092ec_704e,5354,PIAUÍ,São Gonçalo do Piauí,2010,2353,2401
vw_razao_de_sexo.fid--33501df1_157d3a092ec_704f,5094,SÃO PAULO,Vargem Grande Paulista,2010,21342,21655
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7051,4258,SÃO PAULO,Cássia dos Coqueiros,2010,1347,1287
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7053,2064,RIO GRANDE DO NORTE,Baía Formosa,2010,4333,4240
vw_razao_de_sexo.fid--33501df1_157d3a092ec_705e,2853,PERNAMBUCO,Goiana,2010,36644,39000
vw_razao_de_sexo.fid--33501df1_157d3a092ec_706c,384,RIO GRANDE DO SUL,Cerro Branco,2010,2225,2229
vw_razao_de_sexo.fid--33501df1_157d3a092ec_706d,5418,PIAUÍ,Joca Marques,2010,2665,2435
vw_razao_de_sexo.fid--33501df1_157d3a092ec_706e,3927,PARANÁ,São João do Caiuá,2010,2925,2986
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7079,2871,PERNAMBUCO,Iguaraci,2010,5915,5864
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7087,662,RIO GRANDE DO SUL,Garruchos,2010,1682,1552
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7092,4001,MATO GROSSO,Santa Carmem,2010,2147,1938
vw_razao_de_sexo.fid--33501df1_157d3a092ec_70ab,4514,BAHIA,Itapetinga,2010,33449,34824
vw_razao_de_sexo.fid--33501df1_157d3a092ec_70b6,3244,MINAS GERAIS,Seritinga,2010,918,871
vw_razao_de_sexo.fid--33501df1_157d3a092ec_70b8,3262,MINAS GERAIS,Taparuba,2010,1616,1521
vw_razao_de_sexo.fid--33501df1_157d3a092ec_70be,2044,RIO GRANDE DO NORTE,Bodó,2010,1260,1165
vw_razao_de_sexo.fid--33501df1_157d3a092ec_70c0,297,RIO GRANDE DO SUL,São Vendelino,2010,994,950
vw_razao_de_sexo.fid--33501df1_157d3a092ec_70c1,1377,MATO GROSSO DO SUL,Angélica,2010,4696,4489
vw_razao_de_sexo.fid--33501df1_157d3a092ec_70c6,4104,PARANÁ,Santana do Itararé,2010,2643,2606
vw_razao_de_sexo.fid--33501df1_157d3a092ec_70cc,3717,PERNAMBUCO,Tacaratu,2010,11159,10909
vw_razao_de_sexo.fid--33501df1_157d3a092ec_70ce,3883,PARANÁ,Teixeira Soares,2010,5332,4951
vw_razao_de_sexo.fid--33501df1_157d3a092ec_70dc,4929,SANTA CATARINA,São Joaquim,2010,12434,12378
vw_razao_de_sexo.fid--33501df1_157d3a092ec_70ea,5443,SANTA CATARINA,Palma Sola,2010,3957,3808
vw_razao_de_sexo.fid--33501df1_157d3a092ec_70f3,4096,MATO GROSSO,Mirassol D'Oeste,2010,12685,12614
vw_razao_de_sexo.fid--33501df1_157d3a092ec_70f7,301,RIO GRANDE DO SUL,Capão do Leão,2010,11962,12336
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7103,2319,PARÁ,Rurópolis,2010,20875,19212
vw_razao_de_sexo.fid--33501df1_157d3a092ec_711e,3685,MINAS GERAIS,Machacalis,2010,3609,3367
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7125,1135,PIAUÍ,Sussuapara,2010,3099,3130
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7126,854,GOIÁS,Hidrolândia,2010,8942,8456
vw_razao_de_sexo.fid--33501df1_157d3a092ec_712d,1625,MARANHÃO,Governador Edison Lobão,2010,8152,7743
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7133,3276,MINAS GERAIS,Consolação,2010,888,839
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7134,1814,MARANHÃO,Porto Franco,2010,10848,10682
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7136,227,BAHIA,Umburanas,2010,8777,8223
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7143,3891,PARANÁ,Carambeí,2010,9702,9461
vw_razao_de_sexo.fid--33501df1_157d3a092ec_714a,3965,MATO GROSSO,Canabrava do Norte,2010,2549,2237
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7158,2584,MINAS GERAIS,Muzambinho,2010,10266,10164
vw_razao_de_sexo.fid--33501df1_157d3a092ec_715f,33,SÃO PAULO,Ribeirão Preto,2010,290171,314511
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7167,1217,PIAUÍ,União,2010,21404,21250
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7168,3193,MINAS GERAIS,Cascalho Rico,2010,1527,1330
vw_razao_de_sexo.fid--33501df1_157d3a092ec_716e,4110,PARANÁ,Jaguariaíva,2010,16092,16514
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7175,3593,PERNAMBUCO,Água Preta,2010,16610,16485
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7176,4472,MINAS GERAIS,Lontra,2010,4370,4027
vw_razao_de_sexo.fid--33501df1_157d3a092ec_717d,5276,SANTA CATARINA,Cunhataí,2010,1004,878
vw_razao_de_sexo.fid--33501df1_157d3a092ec_717e,3580,MINAS GERAIS,Itapecerica,2010,10603,10774
vw_razao_de_sexo.fid--33501df1_157d3a092ec_7180,4028,MATO GROSSO,Araputanga,2010,7583,7759
